BP2439	iJN1463.PP_1916	61.9	409	154	1	2	408	3	411	1.93e-184	518
BP2439	iML1515.b1095	58.9	411	166	2	2	409	3	413	4.11e-181	509
BP2439	iSF_1195.SF1099	58.9	411	166	2	2	409	3	413	4.11e-181	509
BP2439	iSbBS512_1146.SbBS512_E2229	58.9	411	166	2	2	409	3	413	5.83e-181	509
BP2439	iSSON_1240.SSON_1115	58.6	411	167	2	2	409	3	413	1.17e-180	508
BP2439	iSDY_1059.SDY_2055	58.6	411	167	2	2	409	3	413	3.35e-180	507
BP2439	iYL1228.KPN_01093	58.4	411	168	2	2	409	3	413	6.74e-180	506
BP2439	STM_v1_0.STM1197	58.4	411	168	2	2	409	3	413	1.36e-179	506
BP2439	iAF987.Gmet_1603	59.2	409	165	1	3	409	2	410	1.54e-175	495
BP3769	iCN900.CD630_15490	30.5	334	219	7	33	363	22	345	6.83e-49	167
BP3769	iAF987.Gmet_0385	33.3	342	215	7	24	362	18	349	6.62e-44	154
BP1107	iYO844.BSU30410	31.5	73	50	0	276	348	305	377	6.81e-07	50.8
BP1107	iJN1463.PP_4210	24.1	345	207	11	17	332	279	597	1.11e-06	50.4
BP3768	iJN1463.PP_0966	65.7	428	147	0	4	431	7	434	1.89e-190	535
BP3768	iCN718.ABAYE_RS15595	59.5	427	173	0	4	430	1	427	1.36e-170	484
BP3767	iJN1463.PP_0965	58.7	213	80	2	8	220	2	206	9.80e-79	234
BP3767	iCN718.ABAYE_RS15600	56.9	211	83	2	8	218	21	223	1.26e-75	227
BP3766	iYL1228.KPN_03599	59.9	421	165	3	1	419	1	419	7.20e-165	469
BP3766	iJN1463.PP_0964	57.5	421	176	2	1	418	1	421	1.03e-162	464
BP3766	iPC815.YPO3569	59.6	421	167	3	1	419	1	420	2.30e-161	460
BP3766	iML1515.b3189	58.7	421	170	3	1	419	1	419	8.97e-161	459
BP3766	iSF_1195.SF3229	58.7	421	170	3	1	419	1	419	8.97e-161	459
BP3766	iSSON_1240.SSON_3337	58.7	421	170	3	1	419	1	419	8.97e-161	459
BP3766	iSbBS512_1146.SbBS512_E3581	58.7	421	170	3	1	419	1	419	1.27e-160	458
BP3766	STM_v1_0.STM3307	58.4	421	171	3	1	419	1	419	2.56e-160	457
BP3766	iSDY_1059.SDY_3370	58.2	421	172	3	1	419	1	419	1.03e-159	456
BP3766	iCN718.ABAYE_RS15605	58.2	419	172	3	1	417	1	418	2.01e-159	455
BP3766	iAF987.Gmet_0382	57.9	416	174	1	1	416	1	415	1.04e-156	448
BP1102	iSbBS512_1146.SbBS512_E3309	59.4	498	197	2	7	503	9	502	5.38e-205	578
BP1102	iSF_1195.SF2876	59.4	498	197	2	7	503	9	502	5.38e-205	578
BP1102	iSSON_1240.SSON_3043	59.4	498	197	2	7	503	9	502	5.38e-205	578
BP1102	iYL1228.KPN_03318	59.6	498	196	2	7	503	9	502	7.64e-205	577
BP1102	iPC815.YPO0888	59.3	506	199	3	1	503	1	502	7.64e-205	577
BP1102	iSDY_1059.SDY_3192	59.2	498	198	2	7	503	9	502	1.54e-204	577
BP1102	iJN1463.PP_1496	61.3	493	183	2	11	503	13	497	3.67e-204	575
BP1102	iML1515.b4129	58.2	498	203	2	7	503	9	502	1.92e-200	566
BP1102	iYL1228.KPN_00502	58.6	498	201	2	7	503	9	502	1.92e-200	566
BP1102	STM_v1_0.STM3040	58.6	493	199	2	12	503	14	502	2.72e-200	566
BP1102	iCN718.ABAYE_RS13945	54.8	515	217	6	1	506	1	508	3.42e-187	533
BP1102	iAF987.Gmet_2360	56.7	496	207	4	11	505	2	490	6.92e-185	526
BP2433	iSynCJ816.SGL_RS17200	25.2	524	247	16	5	402	9	513	1.79e-22	101
BP2433	iEK1008.Rv0684	22.5	494	245	12	1	372	10	487	3.04e-21	97.8
BP1103	iCHOv1.100767396	36.8	250	137	10	4	239	9	251	2.08e-24	97.8
BP1103	iMM1415.20751	35.6	250	138	8	5	239	10	251	3.89e-23	94.4
BP2434	iEK1008.Rv0125	32.5	289	158	13	118	383	77	351	4.89e-22	97.1
BP2430	iAF987.Gmet_2444	34.5	116	74	2	11	126	24	137	1.30e-07	52.4
BP2430	iCN900.CD630_32740	25.9	158	110	4	11	168	4	154	3.01e-06	48.1
BP2430	iHN637.CLJU_RS06865	26.9	160	107	5	11	167	8	160	3.05e-06	48.1
BP3760	STM_v1_0.STM2392	35.9	231	137	5	8	232	4	229	6.31e-35	125
BP3760	iSbBS512_1146.SbBS512_E2729	36.7	229	134	5	8	230	4	227	6.31e-35	125
BP3760	iSDY_1059.SDY_2550	36.7	229	134	5	8	230	4	227	6.31e-35	125
BP3760	iSF_1195.SF2424	36.8	231	131	6	8	230	4	227	6.31e-35	125
BP3760	iSSON_1240.SSON_2403	36.7	229	134	5	8	230	4	227	6.31e-35	125
BP2449	iML1515.b0867	43.4	274	134	4	10	274	8	269	8.36e-68	211
BP2447	iJN1463.PP_0936	36.8	185	115	2	8	191	4	187	4.38e-28	104
BP2447	iML1515.b3248	36.6	183	114	2	8	189	4	185	1.63e-26	100
BP2444	iJN1463.PP_1912	53.6	323	147	3	4	325	6	326	2.17e-100	299
BP2444	iSbBS512_1146.SbBS512_E2234	45.8	330	175	2	2	327	4	333	4.63e-91	276
BP2444	iML1515.b1090	45.8	330	175	2	2	327	4	333	2.62e-90	274
BP2444	iSDY_1059.SDY_2060	46.4	323	169	2	9	327	1	323	2.72e-90	274
BP2444	iSF_1195.SF1094	46.4	323	169	2	9	327	1	323	2.72e-90	274
BP2444	iSSON_1240.SSON_1110	46.4	323	169	2	9	327	1	323	1.09e-89	272
BP3776	iML1515.b1103	41.8	110	61	1	1	110	1	107	3.17e-26	94.4
BP3775	iAF987.Gmet_0390	50.0	108	51	1	8	115	5	109	8.57e-30	102
BP2442	STM_v1_0.STM1194	59.0	305	124	1	2	305	3	307	4.23e-106	311
BP2442	iML1515.b1092	58.4	305	126	1	2	305	3	307	3.95e-104	306
BP2442	iSbBS512_1146.SbBS512_E2232	58.4	305	126	1	2	305	3	307	3.95e-104	306
BP2442	iSDY_1059.SDY_2058	58.0	305	127	1	2	305	3	307	2.26e-103	304
BP2442	iYL1228.KPN_01090	56.7	305	131	1	2	305	3	307	1.29e-102	302
BP2442	iSSON_1240.SSON_1112	58.0	305	127	1	2	305	3	307	1.29e-102	302
BP2442	iSF_1195.SF1096	57.7	305	128	1	2	305	3	307	2.10e-101	299
BP2442	iPC815.YPO1598	54.1	305	139	1	2	305	3	307	3.37e-95	283
BP3774	iJN1463.PP_5014	63.8	127	42	1	7	133	4	126	4.98e-57	173
BP3774	iCN718.ABAYE_RS17040	65.4	127	40	1	7	133	6	128	7.94e-54	169
BP2443	iSDY_1059.SDY_2059	51.1	321	151	2	7	327	2	316	1.45e-110	323
BP2443	iML1515.b1091	50.8	321	152	2	7	327	2	316	5.86e-110	322
BP2443	iSbBS512_1146.SbBS512_E2233	50.8	321	152	2	7	327	2	316	5.86e-110	322
BP2443	iSSON_1240.SSON_1111	50.8	321	152	2	7	327	2	316	5.86e-110	322
BP2443	iSF_1195.SF1095	50.5	321	153	2	7	327	2	316	6.74e-109	319
BP2443	STM_v1_0.STM1193	49.5	321	156	2	7	327	2	316	8.89e-107	314
BP2443	iYL1228.KPN_01089	50.8	321	152	2	7	327	2	316	1.26e-106	313
BP2443	iAF987.Gmet_1599	49.7	330	154	4	5	327	1	325	2.40e-106	313
BP2443	iPC815.YPO1597	48.6	323	155	3	7	327	2	315	2.11e-102	303
BP2443	iAF987.Gmet_3272	47.4	331	162	3	5	328	1	326	4.40e-99	295
BP3773	iJN1463.PP_0293	73.6	254	67	0	14	267	3	256	1.15e-130	370
BP3773	iCN718.ABAYE_RS01735	66.7	255	81	1	14	268	2	252	6.69e-122	347
BP3773	iAF987.Gmet_0389	67.1	255	81	1	14	268	2	253	3.09e-118	338
BP2440	iJN1463.PP_1915	78.9	76	16	0	1	76	1	76	5.53e-34	110
BP2440	iML1515.b1094	75.0	76	19	0	1	76	1	76	2.25e-33	109
BP2440	iYL1228.KPN_01092	75.0	76	19	0	1	76	1	76	2.25e-33	109
BP2440	STM_v1_0.STM1196	75.0	76	19	0	1	76	1	76	2.25e-33	109
BP2440	iSbBS512_1146.SbBS512_E2230	75.0	76	19	0	1	76	1	76	2.25e-33	109
BP2440	iSDY_1059.SDY_2056	75.0	76	19	0	1	76	1	76	2.25e-33	109
BP2440	iSF_1195.SF1098	75.0	76	19	0	1	76	1	76	2.25e-33	109
BP2440	iSSON_1240.SSON_1114	75.0	76	19	0	1	76	1	76	2.25e-33	109
BP2440	iPC815.YPO1600	75.0	76	19	0	1	76	1	76	4.55e-33	108
BP3772	iJN1463.PP_0292	59.9	242	96	1	1	242	1	241	3.96e-99	288
BP3772	iCN718.ABAYE_RS01765	57.2	243	101	2	1	243	1	240	8.14e-96	280
BP3772	iAF987.Gmet_0388	54.4	239	107	1	1	239	1	237	4.95e-90	265
BP2441	iML1515.b1093	65.6	241	82	1	9	249	4	243	1.35e-100	292
BP2441	iSbBS512_1146.SbBS512_E2231	65.6	241	82	1	9	249	4	243	1.35e-100	292
BP2441	iSDY_1059.SDY_2057	65.6	241	82	1	9	249	4	243	1.35e-100	292
BP2441	iSF_1195.SF1097	65.6	241	82	1	9	249	4	243	1.35e-100	292
BP2441	iSSON_1240.SSON_1113	65.6	241	82	1	9	249	4	243	1.35e-100	292
BP2441	iYL1228.KPN_01091	65.6	241	82	1	9	249	4	243	7.75e-100	290
BP2441	STM_v1_0.STM1195	65.1	241	83	1	9	249	4	243	3.14e-99	289
BP2441	iPC815.YPO1599	63.1	241	88	1	9	249	4	243	7.97e-95	278
BP3771	iJN1463.PP_0290	46.9	224	102	4	1	223	1	208	3.65e-67	205
BP3771	iCN718.ABAYE_RS01780	47.1	225	95	5	1	223	1	203	9.56e-66	201
BP3770	iJN1463.PP_0289	72.7	194	53	0	5	198	17	210	9.82e-103	294
BP3770	iCN718.ABAYE_RS01785	71.1	197	57	0	2	198	1	197	4.91e-100	287
BP1128	iYL1228.KPN_01091	38.7	253	145	4	1	252	1	244	2.87e-42	144
BP1128	iYS854.USA300HOU_RS06185	37.8	249	147	3	5	251	2	244	1.76e-40	139
BP1128	iML1515.b1093	39.0	249	142	4	5	252	5	244	9.79e-40	137
BP1128	STM_v1_0.STM1195	37.9	253	147	4	1	252	1	244	9.79e-40	137
BP1128	iSbBS512_1146.SbBS512_E2231	39.0	249	142	4	5	252	5	244	9.79e-40	137
BP1128	iSF_1195.SF1097	39.0	249	142	4	5	252	5	244	9.79e-40	137
BP1128	iSSON_1240.SSON_1113	39.0	249	142	4	5	252	5	244	9.79e-40	137
BP1128	iSDY_1059.SDY_2057	39.0	249	142	4	5	252	5	244	1.94e-39	136
BP1128	iSynCJ816.SGL_RS07245	38.0	250	143	5	6	252	7	247	8.26e-39	135
BP1128	iCHOv1.100766230	38.6	254	140	6	8	251	12	259	4.40e-38	133
BP1128	iPC815.YPO1599	37.7	252	149	3	1	252	1	244	4.23e-38	133
BP1128	iCN718.ABAYE_RS14915	36.5	252	150	4	1	251	1	243	5.95e-38	132
BP1128	iYO844.BSU15910	34.1	249	156	3	5	251	4	246	9.64e-37	129
BP1128	iMM1415.14979	38.4	255	139	7	8	251	12	259	1.33e-36	129
BP1126	iJN1463.PP_4187	54.4	472	206	4	1	469	1	466	3.80e-168	482
BP1126	iCN718.ABAYE_RS04445	50.9	477	224	5	1	474	1	470	1.01e-152	442
BP1126	iJN1463.PP_5366	51.6	469	215	6	3	469	2	460	1.60e-151	439
BP2458	iYS854.USA300HOU_RS00630	26.0	461	303	13	151	586	156	603	2.46e-42	161
BP1124	iPC815.YPO1113	53.9	938	415	8	8	944	10	931	0.0	1019
BP1124	iJN1463.PP_4189	54.7	941	410	8	10	945	12	941	0.0	1005
BP1124	iML1515.b0726	53.9	940	410	10	8	944	10	929	0.0	1002
BP1124	iSbBS512_1146.SbBS512_E0645	53.9	940	410	10	8	944	10	929	0.0	1002
BP1124	iYL1228.KPN_00732	54.0	940	411	9	8	944	10	931	0.0	1002
BP1124	STM_v1_0.STM0736	54.4	940	406	10	8	944	10	929	0.0	1002
BP1124	iSF_1195.SF0571	53.8	940	411	10	8	944	10	929	0.0	1001
BP1124	iSSON_1240.SSON_0677	53.8	940	411	10	8	944	10	929	0.0	1001
BP1124	iSDY_1059.SDY_0664	53.8	940	411	10	8	944	10	929	0.0	999
BP1124	iCN718.ABAYE_RS04435	54.3	939	408	6	13	946	14	936	0.0	995
BP2455	iML1515.b3350	46.3	374	190	3	8	375	14	382	1.19e-92	290
BP2455	iSSON_1240.SSON_3481	46.3	374	190	3	8	375	14	382	1.68e-92	290
BP2455	STM_v1_0.STM3457	47.1	374	187	4	8	375	14	382	2.37e-92	289
BP2455	iSbBS512_1146.SbBS512_E3725	46.3	374	190	3	8	375	14	382	3.33e-92	289
BP2455	iYL1228.KPN_00044	46.8	378	187	3	10	378	15	387	4.22e-91	286
BP2455	iYL1228.KPN_03736	44.9	374	195	3	8	375	14	382	3.98e-90	283
BP2455	iJN1463.PP_5246	47.4	369	180	4	6	364	13	377	2.66e-89	281
BP2455	iML1515.b0047	46.2	372	186	3	10	372	15	381	5.30e-88	278
BP2455	iSbBS512_1146.SbBS512_E0041	46.2	372	186	3	10	372	15	381	5.30e-88	278
BP2455	iSSON_1240.SSON_0055	46.2	372	186	3	10	372	15	381	5.30e-88	278
BP2455	iSF_1195.SF0044	46.0	372	187	3	10	372	15	381	1.05e-87	278
BP2455	iJN1463.PP_0713	48.1	372	181	4	8	371	15	382	5.33e-90	277
BP2455	STM_v1_0.STM0086	46.0	372	187	3	10	372	15	381	2.07e-87	277
BP2455	iJN1463.PP_3311	42.4	375	201	4	7	371	16	385	6.21e-83	264
BP1125	iCN718.ABAYE_RS04440	53.1	401	183	2	4	404	3	398	5.71e-137	397
BP1125	iSDY_1059.SDY_0665	51.3	411	185	4	1	403	1	404	1.66e-135	393
BP1125	iPC815.YPO1114	50.4	417	182	4	1	403	1	406	2.52e-135	393
BP1125	iJN1463.PP_4188	56.6	410	162	4	5	404	4	407	1.44e-134	391
BP1125	iSbBS512_1146.SbBS512_E0646	51.1	411	186	5	1	403	1	404	1.91e-134	390
BP1125	iML1515.b0727	50.6	409	191	3	1	403	1	404	1.55e-133	388
BP1125	iSSON_1240.SSON_0678	50.6	409	191	3	1	403	1	404	1.55e-133	388
BP1125	STM_v1_0.STM0737	50.9	409	187	5	1	403	1	401	2.81e-133	387
BP1125	iSF_1195.SF0570	50.4	409	192	3	1	403	1	404	6.23e-133	387
BP1125	iYL1228.KPN_00733	49.4	413	193	3	1	403	1	407	5.16e-130	379
BP2456	iCN718.ABAYE_RS05910	34.2	436	269	6	7	429	5	435	2.65e-80	255
BP2454	iJN1463.PP_3073	61.4	259	95	3	2	260	3	256	2.26e-97	285
BP1120	iPC815.YPO3034	63.3	757	273	4	1	753	1	756	0.0	931
BP1120	iML1515.b2463	62.1	758	284	3	1	756	1	757	0.0	928
BP1120	iYL1228.KPN_02797	62.4	758	282	3	1	756	1	757	0.0	927
BP1120	iSDY_1059.SDY_2645	62.1	758	284	3	1	756	1	757	0.0	927
BP1120	iSSON_1240.SSON_2543	62.1	758	284	3	1	756	1	757	0.0	927
BP1120	iSbBS512_1146.SbBS512_E2829	61.9	758	286	3	1	756	1	757	0.0	926
BP1120	iSF_1195.SF2505	62.0	758	285	3	1	756	1	757	0.0	925
BP1120	STM_v1_0.STM2472	62.7	757	277	5	1	754	1	755	0.0	922
BP1120	iCN718.ABAYE_RS06135	61.2	757	287	5	2	756	3	754	0.0	917
BP2451	iCN718.ABAYE_RS08945	27.2	173	116	3	15	178	23	194	7.46e-09	57.0
BP2451	iYO844.BSU12360	24.7	243	170	6	5	238	7	245	1.70e-08	55.8
BP2451	iJN1463.PP_1710	23.4	364	238	9	30	362	54	407	3.14e-08	55.1
BP2451	iHN637.CLJU_RS01890	28.0	150	106	1	32	179	36	185	1.65e-07	52.8
BP2451	STM_v1_0.STM1107	26.7	191	132	4	6	189	35	224	3.06e-07	52.0
BP1121	iJN1463.PP_0339	54.9	859	374	7	15	869	3	852	0.0	943
BP1121	iYL1228.KPN_00118	54.3	862	378	10	15	870	8	859	0.0	906
BP1121	iCN718.ABAYE_RS01320	53.4	861	388	6	15	871	6	857	0.0	904
BP1121	STM_v1_0.STM0152	53.8	862	382	10	15	870	8	859	2.68e-318	896
BP1121	iSF_1195.SF0111	53.8	862	382	10	15	870	8	859	4.32e-317	893
BP1121	iML1515.b0114	53.8	862	382	10	15	870	8	859	6.13e-317	893
BP1121	iSSON_1240.SSON_0122	53.8	862	382	10	15	870	8	859	1.23e-316	892
BP1121	iSbBS512_1146.SbBS512_E0107	53.7	862	383	10	15	870	8	859	2.47e-316	891
BP1121	iSDY_1059.SDY_0144	53.8	862	382	10	15	870	8	859	4.96e-316	890
BP1121	iPC815.YPO3419	52.9	862	390	10	15	870	8	859	4.26e-312	880
BP1121	iEK1008.Rv2241	52.4	865	400	6	13	869	5	865	8.68e-300	850
BP3782	iJN1463.PP_1418	24.4	307	210	11	29	322	26	323	4.18e-10	59.7
BP1138	iJN1463.PP_0160	41.2	793	433	12	43	824	57	827	5.00e-184	548
BP1138	iJN1463.PP_0350	39.0	821	469	16	17	824	8	809	4.22e-174	522
BP3797	iYL1228.KPN_01622	27.3	286	186	6	5	280	8	281	5.68e-12	64.7
BP3797	STM_v1_0.STM1517	28.0	304	190	9	5	294	9	297	1.04e-11	63.9
BP3797	iML1515.b1533	27.2	302	186	10	5	289	8	292	6.30e-11	61.6
BP3797	iSF_1195.SF1561	27.2	239	155	7	64	289	27	259	4.08e-10	58.9
BP3796	iML1515.b0066	31.0	58	40	0	158	215	20	77	1.89e-04	42.0
BP3796	iSSON_1240.SSON_0072	31.0	58	40	0	158	215	20	77	3.39e-04	41.2
BP3796	iSbBS512_1146.SbBS512_E0058	31.0	58	40	0	158	215	20	77	4.54e-04	40.8
BP3796	iSDY_1059.SDY_0093	31.0	58	40	0	158	215	20	77	4.54e-04	40.8
BP3796	iSF_1195.SF0061	31.0	58	40	0	158	215	20	77	4.54e-04	40.8
BP2465	iJN1463.PP_1494	38.2	173	99	3	63	230	163	332	3.54e-24	98.2
BP2465	iAF987.Gmet_0957	38.2	191	110	5	46	234	175	359	2.43e-23	97.8
